Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
22-08-2023,20:11,22-08-2023,APPLE INC,US0378331005,Compra 8 Apple Inc@177 USD (US0378331005),,USD,-1416.00,USD,-1416.00,b983d06d-a456-4917-8cad-263e385b5206
17-08-2023,16:50,17-08-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,87 EUR",,,,EUR,1467.94,
17-08-2023,16:50,17-08-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.87,EUR,1466.07,
17-08-2023,07:37,16-08-2023,,,Ingreso Cambio de Divisa,,EUR,1.87,EUR,1467.94,
17-08-2023,07:37,16-08-2023,,,Retirada Cambio de Divisa,1.0906,USD,-2.04,USD,0.00,
16-08-2023,07:56,15-08-2023,ALLY FINANCIAL INC,US02005N1000,Dividendo,,USD,2.40,USD,2.04,
16-08-2023,07:56,15-08-2023,ALLY FINANCIAL INC,US02005N1000,Retención del dividendo,,USD,-0.36,USD,-0.36,
27-07-2023,10:34,26-07-2023,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2.434,42 EUR",,,,EUR,1466.07,
27-07-2023,10:34,26-07-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2434.42,EUR,3900.49,
26-07-2023,16:21,26-07-2023,TESLA,US88160R1014,Ingreso Cambio de Divisa,1.1033,USD,803.21,USD,0.00,d87eec58-b290-407d-98e2-975e553ffcfc
26-07-2023,16:21,26-07-2023,TESLA,US88160R1014,Retirada Cambio de Divisa,,EUR,-727.98,EUR,1466.07,d87eec58-b290-407d-98e2-975e553ffcfc
26-07-2023,16:21,26-07-2023,TESLA,US88160R1014,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,2194.05,d87eec58-b290-407d-98e2-975e553ffcfc
26-07-2023,16:21,26-07-2023,TESLA,US88160R1014,"Compra 3 Tesla@267,735 USD (US88160R1014)",,USD,-803.21,USD,-803.21,d87eec58-b290-407d-98e2-975e553ffcfc
26-07-2023,16:17,26-07-2023,ALPHABET INC CLASS C,US02079K1079,Ingreso Cambio de Divisa,1.1033,USD,523.60,USD,0.00,951fb61d-b36f-4eab-a017-2be21bf04ef2
26-07-2023,16:17,26-07-2023,ALPHABET INC CLASS C,US02079K1079,Retirada Cambio de Divisa,,EUR,-474.56,EUR,2196.05,951fb61d-b36f-4eab-a017-2be21bf04ef2
26-07-2023,16:17,26-07-2023,ALPHABET INC CLASS C,US02079K1079,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,2670.61,951fb61d-b36f-4eab-a017-2be21bf04ef2
26-07-2023,16:17,26-07-2023,ALPHABET INC CLASS C,US02079K1079,"Compra 4 Alphabet Inc Class C@130,9 USD (US02079K1079)",,USD,-523.60,USD,-523.60,951fb61d-b36f-4eab-a017-2be21bf04ef2
26-07-2023,16:16,26-07-2023,MICROSOFT CORP,US5949181045,Ingreso Cambio de Divisa,1.1036,USD,1352.92,USD,0.00,7a0b115f-9bf8-4d57-8d83-7e98cec5760b
