Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
04-06-2025,07:43,04-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,39 EUR",,,,EUR,"37,03",
04-06-2025,06:32,03-06-2025,,,Ingreso Cambio de Divisa,,EUR,"4,39",EUR,"32,64",
04-06-2025,06:32,03-06-2025,,,Retirada Cambio de Divisa,"1,1400",USD,"-5,01",USD,"0,00",
03-06-2025,08:11,03-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-4,52",EUR,"28,25",
03-06-2025,08:11,03-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,52 EUR",,,,EUR,"32,77",
03-06-2025,07:52,02-06-2025,VISA INC,US92826C8394,Dividendo,,USD,"5,90",USD,"5,01",
03-06-2025,07:52,02-06-2025,VISA INC,US92826C8394,Retención del dividendo,,USD,"-0,89",USD,"-0,89",
03-06-2025,06:37,02-06-2025,,,Ingreso Cambio de Divisa,,EUR,"4,52",EUR,"28,25",
03-06-2025,06:37,02-06-2025,,,Retirada Cambio de Divisa,"1,1470",USD,"-5,18",USD,"0,00",
02-06-2025,07:58,30-05-2025,STARBUCKS,US8552441094,Retención del dividendo,,USD,"-0,92",USD,"5,18",
02-06-2025,07:58,30-05-2025,STARBUCKS,US8552441094,Dividendo,,USD,"6,10",USD,"6,10",
30-05-2025,08:34,30-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-4,35",EUR,"23,73",
30-05-2025,08:34,30-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,35 EUR",,,,EUR,"28,08",
30-05-2025,07:18,29-05-2025,ISHARES CORE EURO STOXX 50 UCITS ETF,IE0008471009,Dividendo,,EUR,"4,35",EUR,"23,73",
19-05-2025,09:30,19-05-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1,97 EUR",,,,EUR,"19,38",
19-05-2025,09:30,19-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"1,97",EUR,"21,35",
19-05-2025,08:31,19-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,97 EUR",,,,EUR,"19,38",
19-05-2025,08:31,19-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1,97",EUR,"17,41",
19-05-2025,08:00,19-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,97 EUR",,,,EUR,"19,38",
19-05-2025,08:00,19-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1,97",EUR,"17,41",
19-05-2025,06:31,16-05-2025,,,Ingreso Cambio de Divisa,,EUR,"1,97",EUR,"19,38",
19-05-2025,06:31,16-05-2025,,,Retirada Cambio de Divisa,"1,1191",USD,"-2,21",USD,"0,00",
18-05-2025,23:12,16-05-2025,COSTCO WHOLESALE,US22160K1051,Retención del dividendo,,USD,"-0,39",USD,"2,21",
18-05-2025,23:12,16-05-2025,COSTCO WHOLESALE,US22160K1051,Dividendo,,USD,"2,60",USD,"2,60",
15-05-2025,10:31,15-05-2025,,,Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 553 EUR,,,,EUR,"17,41",
15-05-2025,10:31,15-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"553,00",EUR,"570,41",
15-05-2025,09:04,15-05-2025,ISHARES CORE EURO STOXX 50 UCITS ETF,IE0008471009,Costes de transacción y/o externos de DEGIRO,,EUR,"-1,00",EUR,"17,41",d8a21fb8-54f9-4d61-858f-d55563ca2a2b
15-05-2025,09:04,15-05-2025,ISHARES CORE EURO STOXX 50 UCITS ETF,IE0008471009,"Compra 10 iShares Core EURO STOXX 50 UCITS ETF EUR (Dis)@55,2 EUR (IE0008471009)",,EUR,"-552,00",EUR,"18,41",d8a21fb8-54f9-4d61-858f-d55563ca2a2b
14-05-2025,17:50,14-05-2025,,,flatex Deposit,,EUR,"400,00",EUR,"570,41",
08-05-2025,06:22,08-05-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 13,1 EUR",,,,EUR,"170,41",
08-05-2025,06:22,08-05-2025,,,Degiro Cash Sweep Transfer,,EUR,"-13,10",EUR,"157,31",
08-05-2025,05:13,02-05-2025,BANCO SANTANDER,ES0113900J37,Retención del dividendo,,EUR,"-3,07",EUR,"170,41",
08-05-2025,05:13,02-05-2025,BANCO SANTANDER,ES0113900J37,Dividendo,,EUR,"16,17",EUR,"173,48",
