Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
27-02-2024,07:12,26-02-2024,,,Ingreso Cambio de Divisa,,EUR,4.45,EUR,47.56,
27-02-2024,07:12,26-02-2024,,,Retirada Cambio de Divisa,1.0878,USD,-4.84,USD,0.00,
26-02-2024,07:10,23-02-2024,STARBUCKS,US8552441094,Dividendo,,USD,5.70,USD,4.84,
26-02-2024,07:10,23-02-2024,STARBUCKS,US8552441094,Retención del dividendo,,USD,-0.86,USD,-0.86,
19-02-2024,17:45,19-02-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,51 EUR",,,,EUR,43.11,
19-02-2024,17:45,19-02-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.51,EUR,41.60,
17-02-2024,07:56,16-02-2024,,,Ingreso Cambio de Divisa,,EUR,1.51,EUR,43.11,
17-02-2024,07:56,16-02-2024,,,Retirada Cambio de Divisa,1.0804,USD,-1.63,USD,0.00,
16-02-2024,07:32,15-02-2024,APPLE INC,US0378331005,Dividendo,,USD,1.92,USD,1.63,
16-02-2024,07:32,15-02-2024,APPLE INC,US0378331005,Retención del dividendo,,USD,-0.29,USD,-0.29,
12-02-2024,10:45,09-02-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 941,54 EUR",,,,EUR,41.60,
12-02-2024,10:45,09-02-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,941.54,EUR,983.14,
09-02-2024,15:31,09-02-2024,ALPHABET INC CLASS C,US02079K1079,Ingreso Cambio de Divisa,1.0752,USD,442.50,USD,0.00,628d7420-c5df-4ba0-b078-46ddc621af55
09-02-2024,15:31,09-02-2024,ALPHABET INC CLASS C,US02079K1079,Retirada Cambio de Divisa,,EUR,-411.55,EUR,41.60,628d7420-c5df-4ba0-b078-46ddc621af55
09-02-2024,15:31,09-02-2024,ALPHABET INC CLASS C,US02079K1079,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,453.15,628d7420-c5df-4ba0-b078-46ddc621af55
09-02-2024,15:31,09-02-2024,ALPHABET INC CLASS C,US02079K1079,"Compra 3 Alphabet Inc Class C@147,5 USD (US02079K1079)",,USD,-442.50,USD,-442.50,628d7420-c5df-4ba0-b078-46ddc621af55
09-02-2024,15:31,09-02-2024,APPLE INC,US0378331005,Ingreso Cambio de Divisa,1.0751,USD,565.50,USD,0.00,b5fbb9ab-106f-41df-9105-4c74e22ea48e
09-02-2024,15:31,09-02-2024,APPLE INC,US0378331005,Retirada Cambio de Divisa,,EUR,-525.99,EUR,455.15,b5fbb9ab-106f-41df-9105-4c74e22ea48e
09-02-2024,15:31,09-02-2024,APPLE INC,US0378331005,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,981.14,b5fbb9ab-106f-41df-9105-4c74e22ea48e
09-02-2024,15:31,09-02-2024,APPLE INC,US0378331005,"Compra 3 Apple Inc@188,5 USD (US0378331005)",,USD,-565.50,USD,-565.50,b5fbb9ab-106f-41df-9105-4c74e22ea48e
08-02-2024,11:00,08-02-2024,,,flatex Deposit,,EUR,900.00,EUR,983.14,
05-02-2024,22:46,05-02-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 12,5 EUR",,,,EUR,83.14,
05-02-2024,22:46,05-02-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,12.50,EUR,95.64,
05-02-2024,07:18,31-01-2024,,,Giro Exchange Connection Fee 2024,,EUR,-2.50,EUR,83.14,
05-02-2024,07:18,31-01-2024,,,Giro Exchange Connection Fee 2024,,EUR,-2.50,EUR,85.64,
05-02-2024,07:18,31-01-2024,,,Giro Exchange Connection Fee 2024,,EUR,-2.50,EUR,88.14,
05-02-2024,07:18,31-01-2024,,,Giro Exchange Connection Fee 2024,,EUR,-2.50,EUR,90.64,
05-02-2024,07:18,31-01-2024,,,Giro Exchange Connection Fee 2024,,EUR,-2.50,EUR,93.14,
30-01-2024,10:45,29-01-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.037,39 EUR",,,,EUR,95.64,
30-01-2024,10:45,29-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1037.39,EUR,1133.03,
29-01-2024,15:31,29-01-2024,STARBUCKS,US8552441094,Ingreso Cambio de Divisa,1.0782,USD,557.40,USD,0.00,67326bfb-532f-4f8d-b016-349b80f44ada
29-01-2024,15:31,29-01-2024,STARBUCKS,US8552441094,Retirada Cambio de Divisa,,EUR,-516.97,EUR,95.64,67326bfb-532f-4f8d-b016-349b80f44ada
29-01-2024,15:31,29-01-2024,STARBUCKS,US8552441094,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,612.61,67326bfb-532f-4f8d-b016-349b80f44ada
29-01-2024,15:31,29-01-2024,STARBUCKS,US8552441094,"Compra 6 Starbucks@92,9 USD (US8552441094)",,USD,-557.40,USD,-557.40,67326bfb-532f-4f8d-b016-349b80f44ada
29-01-2024,15:30,29-01-2024,KROGER CO,US5010441013,Ingreso Cambio de Divisa,1.0782,USD,556.80,USD,0.00,ce08bc61-a560-4cad-87af-84a53be9f716
29-01-2024,15:30,29-01-2024,KROGER CO,US5010441013,Retirada Cambio de Divisa,,EUR,-516.42,EUR,614.61,ce08bc61-a560-4cad-87af-84a53be9f716
29-01-2024,15:30,29-01-2024,KROGER CO,US5010441013,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1131.03,ce08bc61-a560-4cad-87af-84a53be9f716
29-01-2024,15:30,29-01-2024,KROGER CO,US5010441013,"Compra 12 Kroger Co@46,4 USD (US5010441013)",,USD,-556.80,USD,-556.80,ce08bc61-a560-4cad-87af-84a53be9f716
29-01-2024,10:30,26-01-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1.048,48 EUR",,,,EUR,1133.03,
29-01-2024,10:30,26-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1048.48,EUR,84.55,
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,Retirada Cambio de Divisa,1.0887,USD,-381.20,USD,0.00,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,Ingreso Cambio de Divisa,,EUR,350.14,EUR,1133.03,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,"Venta 4 Walt Disney@95,3 USD (US2546871060)",,USD,381.20,USD,381.20,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,Retirada Cambio de Divisa,1.0886,USD,-762.40,USD,0.00,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,Ingreso Cambio de Divisa,,EUR,700.34,EUR,782.89,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,82.55,a11bea84-e1cf-48d6-9e52-582248cf62a1
26-01-2024,16:32,26-01-2024,WALT DISNEY,US2546871060,"Venta 8 Walt Disney@95,3 USD (US2546871060)",,USD,762.40,USD,762.40,a11bea84-e1cf-48d6-9e52-582248cf62a1
17-01-2024,10:45,16-01-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 342,73 EUR",,,,EUR,84.55,
17-01-2024,10:45,16-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,342.73,EUR,427.28,
16-01-2024,15:32,16-01-2024,STARBUCKS,US8552441094,Ingreso Cambio de Divisa,1.0851,USD,369.72,USD,0.00,78aafcac-aa35-435b-8b05-18d257152c5b
16-01-2024,15:32,16-01-2024,STARBUCKS,US8552441094,Retirada Cambio de Divisa,,EUR,-340.73,EUR,84.55,78aafcac-aa35-435b-8b05-18d257152c5b
16-01-2024,15:32,16-01-2024,STARBUCKS,US8552441094,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,425.28,78aafcac-aa35-435b-8b05-18d257152c5b
16-01-2024,15:32,16-01-2024,STARBUCKS,US8552441094,"Compra 4 Starbucks@92,43 USD (US8552441094)",,USD,-369.72,USD,-369.72,78aafcac-aa35-435b-8b05-18d257152c5b
16-01-2024,11:30,16-01-2024,,,flatex Deposit,,EUR,400.00,EUR,427.28,
12-01-2024,16:47,12-01-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,78 EUR",,,,EUR,27.28,
12-01-2024,16:47,12-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.78,EUR,24.50,
12-01-2024,07:57,11-01-2024,,,Ingreso Cambio de Divisa,,EUR,2.78,EUR,27.28,
12-01-2024,07:57,11-01-2024,,,Retirada Cambio de Divisa,1.1000,USD,-3.06,USD,0.00,
11-01-2024,07:33,10-01-2024,WALT DISNEY,US2546871060,Dividendo,,USD,3.60,USD,3.06,
11-01-2024,07:33,10-01-2024,WALT DISNEY,US2546871060,Retención del dividendo,,USD,-0.54,USD,-0.54,
05-01-2024,10:02,04-01-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.040,54 EUR",,,,EUR,24.50,
05-01-2024,10:02,04-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1040.54,EUR,1065.04,
04-01-2024,15:59,04-01-2024,EXXONMOBIL CORP,US30231G1022,Ingreso Cambio de Divisa,1.0918,USD,519.25,USD,0.00,49e73f2a-9b1b-4db8-beac-058d08e4b9c1
04-01-2024,15:59,04-01-2024,EXXONMOBIL CORP,US30231G1022,Retirada Cambio de Divisa,,EUR,-475.61,EUR,24.50,49e73f2a-9b1b-4db8-beac-058d08e4b9c1
04-01-2024,15:59,04-01-2024,EXXONMOBIL CORP,US30231G1022,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,500.11,49e73f2a-9b1b-4db8-beac-058d08e4b9c1
04-01-2024,15:59,04-01-2024,EXXONMOBIL CORP,US30231G1022,"Compra 5 ExxonMobil Corp@103,85 USD (US30231G1022)",,USD,-519.25,USD,-519.25,49e73f2a-9b1b-4db8-beac-058d08e4b9c1
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,Ingreso Cambio de Divisa,1.0918,USD,459.30,USD,0.00,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,Retirada Cambio de Divisa,,EUR,-420.70,EUR,502.11,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,"Compra 3 Chevron Corp@153,1 USD (US1667641005)",,USD,-459.30,USD,-459.30,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,Ingreso Cambio de Divisa,1.0918,USD,153.10,USD,0.00,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,Retirada Cambio de Divisa,,EUR,-140.23,EUR,922.81,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1063.04,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,15:56,04-01-2024,CHEVRON CORP,US1667641005,"Compra 1 Chevron Corp@153,1 USD (US1667641005)",,USD,-153.10,USD,-153.10,2252e269-915b-4075-9269-b1ff1c42e3fc
04-01-2024,06:30,02-01-2024,,,Flatex Interest Income,,EUR,0.00,EUR,1065.04,
03-01-2024,19:49,03-01-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 0,6 EUR",,,,EUR,1065.04,
03-01-2024,19:49,03-01-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-0.60,EUR,1064.44,
03-01-2024,11:30,03-01-2024,,,flatex Deposit,,EUR,1033.00,EUR,1065.04,
03-01-2024,08:24,02-01-2024,,,Ingreso Cambio de Divisa,,EUR,3.10,EUR,32.04,
03-01-2024,08:24,02-01-2024,,,Retirada Cambio de Divisa,1.0969,USD,-3.40,USD,0.00,
02-01-2024,08:20,31-12-2023,,,Giro Exchange Connection Fee 2023,,EUR,-2.50,EUR,28.94,
02-01-2024,07:43,29-12-2023,KRAFT HEINZ CO,US5007541064,Retención del dividendo,,USD,-0.60,USD,3.40,
02-01-2024,07:43,29-12-2023,KRAFT HEINZ CO,US5007541064,Dividendo,,USD,4.00,USD,4.00,
